previous_position_x,previous_position_y,previous_position_z,previous_velocity_x,previous_velocity_y,previous_velocity_z,current_position_x,current_position_y,current_position_z
0.02,0.013210191,0.0024180054,-0.021679036,0.010018058,-0.0005600895,-0.01107548,0.01317167,0.00239187,-0.021697091,0.025494660386743397,0.025494660386743397,0.025494660386743397
0.04,0.013136324,0.002366207,-0.021714853,0.010112682,-0.00063470996,-0.010747105,0.013105282,0.0023415561,-0.021732934,0.025494660386743397,0.025490482713184236,0.02548630503962507
0.06,0.013055451,0.0022926012,-0.021745343,0.010385892,-0.00063099526,-0.010756518,0.013035663,0.0022693456,-0.021740934,0.025494660386743397,0.025477277709557815,0.02545086770230498
0.08,0.013000833,0.002227009,-0.021736076,0.009984508,-0.00036835345,-0.010547963,0.012986568,0.0022053297,-0.021735525,0.025494660386743397,0.025461832435005133,0.02541549661134709
0.1,0.012975039,0.0021811726,-0.021736905,0.009771469,-0.00072252256,-0.0105365515,0.012966374,0.0021565405,-0.021739855,0.025494660386743397,0.025450406257817974,0.025404701549069337
0.12000000000000001,0.012955464,0.0021065616,-0.021790972,0.009639754,-0.00070997776,-0.010250547,0.01295323,0.0020833998,-0.021818835,0.025494660386743397,0.025451928912524364,0.025404701549069337
0.14,0.012952255,0.0020604208,-0.021849822,0.00938563,-0.00068868825,-0.010665354,0.012954592,0.0020370318,-0.02188114,0.025509904863990872,0.025460211191305294,0.025404701549069337
0.16,0.012969632,0.0019911816,-0.021945523,0.009753464,-0.0007219512,-0.010589002,0.012982221,0.001969453,-0.021979332,0.02560288740505236,0.025478045718023676,0.025404701549069337
0.18,0.01299755,0.0019476125,-0.021988772,0.009868218,-0.0008069417,-0.010594063,0.013016287,0.0019265144,-0.022001468,0.025635907738084107,0.025495585942474835,0.025404701549069337
0.19999999999999998,0.013136247,0.0019009667,-0.022092523,0.010126126,-0.0006255729,-0.010813827,0.013199883,0.0018883202,-0.02214023,0.025845548885862185,0.025530582236813572,0.025404701549069337
0.21999999999999997,0.01326574,0.0018752922,-0.022189729,0.010293684,-0.0006825874,-0.011005399,0.013333775,0.0018628285,-0.022257183,0.026012340936567985,0.02557437848224579,0.025404701549069337
0.23999999999999996,0.01340457,0.0018512156,-0.022325937,0.010552508,-0.00048734914,-0.011222271,0.013477657,0.0018387596,-0.022394989,0.026202362188485553,0.02562671045776577,0.025404701549069337
0.25999999999999995,0.013628036,0.001813314,-0.02253656,0.010482029,-0.00072816666,-0.01144056,0.013706169,0.0017996271,-0.02260845,0.026499806558253295,0.02569387169626481,0.025404701549069337
0.27999999999999997,0.013786206,0.0017858859,-0.022681663,0.0105593335,-0.0008162014,-0.0117307855,0.0138668455,0.0017717318,-0.02275578,0.026706814067541124,0.025766224722784548,0.025404701549069337
0.3,0.014030393,0.0017430685,-0.022911062,0.010406022,-0.00096275425,-0.012409528,0.014115081,0.0017280674,-0.022990284,0.027032849414039103,0.025850666368868184,0.025404701549069337
0.32,0.0142891,0.0016947362,-0.02314877,0.010553427,-0.0012971328,-0.012311783,0.014378342,0.0016775954,-0.023228005,0.027369531755532046,0.025945595455534678,0.025404701549069337
0.34,0.014468421,0.0016615007,-0.023307407,0.0104928175,-0.001029752,-0.012209191,0.014560192,0.0016459732,-0.023367494,0.027581663610490425,0.026041834758767368,0.025404701549069337
0.36000000000000004,0.014745596,0.0016105963,-0.023487637,0.010338321,-0.001405563,-0.0117968405,0.0148397265,0.0015933819,-0.023546137,0.027877893223289173,0.026143838006796358,0.025404701549069337
0.38000000000000006,0.014936519,0.0015769771,-0.0236038,0.010456238,-0.0011917987,-0.011360723,0.0150342295,0.0015612086,-0.023661798,0.028077501804531915,0.026245609785624544,0.025404701549069337
0.4000000000000001,0.015235293,0.0015321949,-0.023774827,0.010938304,-0.0010140801,-0.011364345,0.015341373,0.0015172675,-0.023829974,0.028381816285889188,0.026352420110637775,0.025404701549069337
0.4200000000000001,0.0154493945,0.0015040723,-0.023885636,0.011238823,-0.000698943,-0.011316343,0.015561972,0.0014938364,-0.023941997,0.02859415645518934,0.026459169460378327,0.025404701549069337
0.4400000000000001,0.015789228,0.0014746754,-0.024057178,0.011266732,-0.00052320544,-0.011159705,0.015906313,0.0014643907,-0.02411285,0.028923776265394798,0.02657119704242453,0.025404701549069337
0.46000000000000013,0.016023852,0.0014533912,-0.024167122,0.011311322,-0.00071192335,-0.010643313,0.016143616,0.0014405891,-0.02422072,0.02914335139505074,0.0266830298403648,0.025404701549069337
0.48000000000000015,0.01638829,0.0014149697,-0.024331642,0.011526806,-0.00079225755,-0.010888927,0.016510395,0.0014030566,-0.024389021,0.02948535352910379,0.026799793327395592,0.025404701549069337
0.5000000000000001,0.016632313,0.0013916519,-0.02444637,0.011338043,-0.00074446277,-0.010727792,0.016754761,0.0013798311,-0.024503034,0.029715729729379796,0.02691643078347496,0.025404701549069337
0.5200000000000001,0.016876401,0.0013694928,-0.024559222,0.011047073,-0.0005056036,-0.01050245,0.01699669,0.0013595341,-0.02459964,0.029931222281091678,0.027032384302614065,0.025404701549069337
0.5400000000000001,0.017236171,0.0013372061,-0.02468877,0.010835979,-0.00095547887,-0.011259134,0.017356707,0.0013244963,-0.02473864,0.030249130196494563,0.027151523039424454,0.025404701549069337
0.5600000000000002,0.017598493,0.001298956,-0.024843259,0.01077663,-0.0011609292,-0.011589149,0.017720783,0.0012850182,-0.024897743,0.03058717135824811,0.027274224765096725,0.025404701549069337
